token,token_count,file_count
oili,640,598
gk,1,1
gl,1,1
gm,46,40
glanceov,1,1
gp,2,2
gq,14,12
fose,1,1
gr,3,3
gt,13,13
gw,9,8
decorbut,1,1
fork,748,702
gy,1,1
form,827,794
yumittyyumyumyum,1,1
casinoNUM,1,1
unfresh,7,7
forp,1,1
usanoth,3,3
friendlyfin,1,1
ha,264,212
heregreat,1,1
hb,5,4
fort,36,36
addictiveth,2,2
hc,41,27
hd,7,7
forw,10,10
hg,1,1
hh,265,212
hi,117,116
hk,7,5
hl,2,2
hm,35,35
lardoNUM,1,1
NUMamsun,1,1
ho,100,82
hp,4,4
hq,6,6
hr,246,226
customerfirst,1,1
hs,6,6
noneof,1,1
ht,4,4
ostion,1,1
selfreflect,1,1
hu,3,3
hv,3,3
hw,3,3
foul,44,44
furnituremak,1,1
noneon,1,1
burgermiyagisan,2,2
four,3145,2719
ia,5,5
hoursiz,1,1
rainth,2,2
ic,4,4
id,391,324
https,1,1
ig,4,4
ii,41,38
ephron,6,6
vibesexcel,1,1
ik,1,1
oink,28,18
il,55,49
pizzalittl,2,1
im,806,661
io,2,2
ip,41,37
iq,7,7
ir,4,4
crocker,5,4
iv,14,13
clothesno,1,1
iw,1,1
tinkl,2,2
belgianfrench,1,1
iy,1,1
iz,5,4
sudachiNUM,1,1
exceptionalplac,1,1
foto,1,1
ja,2,1
jb,13,11
fridaynot,1,1
jc,3,3
tokuma,1,1
jd,4,4
je,21,19
jg,1,1
jh,3,3
ji,1,1
jj,8,7
jk,43,42
jl,1,1
dishesquit,1,1
jm,1,1
jo,39,32
jp,12,11
hiphiphooray,1,1
roomservic,4,3
jq,3,1
jr,50,47
panna,84,61
jt,9,7
foxi,3,3
ju,8,8
jw,5,5
discardedth,1,1
jz,1,1
cilantroth,1,1
niceNUM,2,2
ka,63,55
kc,40,31
cardsgosh,1,1
ke,4,3
ki,4,4
kj,1,1
orgini,1,1
leatherservic,1,1
jbuck,1,1
kl,1,1
ko,70,62
kp,1,1
ks,6,5
lunchsnack,1,1
sullen,11,11
boothsit,1,1
drinkappet,1,1
blaineish,1,1
fowl,14,14
ky,7,7
shiiiiiet,1,1
cornthen,1,1
la,7365,5821
lb,88,84
wooden,354,328
canapéstypl,1,1
fishshrimp,2,2
lc,3,3
ld,3,3
le,456,333
lg,45,34
waiterbartenderconcierg,1,1
li,3,3
lk,1,1
ll,11555,9890
lm,24,14
lo,113,107
lp,23,22
montreal,79,73
lattewowlook,1,1
lr,2,2
offnowher,1,1
ls,6,5
godmeat,1,1
hypercr,1,1
lt,5,5
pursuant,1,1
lu,2,2
panth,7,7
lv,121,109
panti,34,30
walkingin,2,2
ly,3,3
swagger,4,4
limitedth,3,3
NUMdfdkNUM,1,1
ma,104,95
mb,8,6
mc,25,22
md,10,10
mf,36,33
shoesno,1,1
platedisappoint,1,1
decorfurnish,2,2
mg,4,3
buzzz,4,4
fieldthi,1,1
mi,244,189
mj,8,8
mk,28,24
ml,6,6
nomanchego,1,1
fantasticfast,1,1
mm,105,76
mn,7,5
mo,30,26
mp,7,7
dunki,1,1
alabama,24,20
dunkl,1,1
mt,15,15
tinga,19,17
mu,7,7
noneth,1,1
tingl,34,34
mw,3,3
mx,2,2
¡viva,1,1
mz,1,1
snazz,1,1
hoursgo,2,2
na,29,26
nb,16,16
grandpayeah,1,1
nc,16,16
nd,18,11
ne,45,42
ng,4,4
nh,4,4
shirmpcrawfish,1,1
musicloud,1,1
ni,2,2
nj,34,33
restaurantsexperi,1,1
nm,3,3
nn,1,1
carblici,3,3
restaurantgril,1,1
nr,1,1
serviceat,1,1
ns,3,3
nt,93561,48297
dunno,112,106
nu,3,3
nv,10,10
getget,1,1
dunna,4,1
nw,22,20
ny,1054,941
delither,1,1
nz,1,1
beginit,1,1
madamth,1,1
adventurespizza,1,1
ob,27,27
oc,67,61
od,16,15
wellbrand,1,1
kà,1,1
og,32,30
oh,5954,5333
oi,6,6
oj,162,151
ol,259,249
om,28,26
inanim,1,1
beginif,1,1
oo,32,31
op,13,13
os,12,11
ot,14,13
ou,1,1
ov,2,2
ow,8,8
ox,111,87
rabbl,1,1
oy,39,38
oz,306,253
pansi,4,4
rabbi,2,2
lovelysoundingbutnotintelligibletoaverage­englishspeak,1,1
overlycompl,1,1
pa,18,16
courtbuillion,2,1
pb,52,47
campagna,2,2
pansa,2,1
pc,15,12
delithes,1,1
pd,2,2
pe,5,5
pf,65,57
pg,5,5
ph,4,4
pi,16,16
pj,57,48
pk,2,2
cornthat,1,1
pl,4,4
pm,1499,1323
hyperaw,1,1
po,1022,734
crustbld,1,1
pp,53,48
pr,17,16
ps,465,462
pt,4,4
pu,4,4
pv,1,1
worldstillget,1,1
cholo,3,3
py,1,1
beerswa,1,1
restabar,1,1
gethav,1,1
qa,5,5
smokedwood,1,1
qc,1,1
qe,1,1
má,1,1
qf,1,1
stheir,1,1
speeddial,1,1
qi,2,2
mì,1,1
choke,88,85
meambienc,2,2
qt,1,1
dogoveral,1,1
betterpork,1,1
pizzeriasNUM,1,1
pecanschicken,1,1
saltychicken,2,2
okroast,1,1
butterol,1,1
ra,2,2
butteron,1,1
rb,19,18
rc,2,2
rd,9,8
re,15535,11919
danielewski,1,1
rg,1,1
westernstyl,2,2
ri,11,11
surfturf,1,1
rj,7,7
rl,1,1
brosfood,1,1
rm,5,4
chola,2,2
stewfish,1,1
snafu,16,16
ro,3,3
argentinianserv,1,1
lycdcmvm,1,1
rr,7,7
premak,4,4
rt,3,3
cakethank,1,1
ru,2,2
rv,2,2
rw,52,35
powerlunch,1,1
yummmmmpric,1,1
rx,2,2
ry,2,2
ballenvi,1,1
chong,2,2
consumptionNUM,1,1
shazaam,1,1
jensen,2,2
sa,15,15
sb,4,3
sc,10,10
sd,90,74
bellyup,3,3
se,100,93
sf,268,251
sg,4,4
sh,28,28
si,12,12
intentfood,1,1
sj,122,114
premad,64,60
sl,1,1
sm,3,3
rösti,2,2
sp,131,124
sq,14,14
divorciado,3,3
sr,32,26
ss,56,41
rollback,1,1
restaurantsobvi,1,1
excellentoatm,1,1
st,1106,943
sportshospit,1,1
su,4,4
saucepolenta,1,1
armprosth,1,1
sv,1,1
español,2,1
sw,20,18
sx,1,1
viabl,19,19
chomp,56,53
buttermi,4,4
ta,16,12
breadeasi,1,1
tc,10,9
td,16,16
offtasti,1,1
te,28,27
tg,1,1
th,38,37
ti,24,23
tj,15,13
fillingthi,1,1
tk,3,3
tl,2,2
tm,4,4
tn,6,6
tp,5,5
tomatocascabel,1,1
ts,15,13
uberrud,1,1
tt,4,4
listveri,1,1
tu,7,6
tv,739,695
onlyinnyc,1,1
tx,60,55
thoughchipotl,1,1
ty,8,7
NUMred,4,4
wayward,1,1
belushi,2,2
honeypecan,2,2
ub,2,2
uc,1,1
ud,1,1
ue,5,5
uf,3,3
diegothi,1,1
ug,1,1
uh,163,154
butterkn,1,1
yourselfmarti,1,1
bahhumbug,1,1
uk,16,14
um,313,294
un,28,27
ur,124,95
stryjewski,7,6
ut,3,3
timmi,4,4
uw,6,5
uy,1,1
graciousth,1,1
fantasyland,2,2
va,14,13
vc,2,2
methink,18,18
vd,1,1
ve,28096,20605
vf,1,1
darkbitt,1,1
vh,2,2
vi,1,1
shrimpprawnsspici,1,1
NUMrds,10,9
vm,2,2
bellyno,1,1
throughabout,1,1
vp,3,2
partnot,1,1
vt,6,6
vu,5,5
preview,17,16
vw,2,2
amazingpanza,1,1
vy,8,8
toffeereplac,1,1
foodnot,2,2
snack,1095,1015
foodnow,2,2
wa,76,70
serverscon,3,3
wb,3,3
cartooni,3,3
wc,13,12
serviceit,3,3
wd,1,1
craaaaaaazi,1,1
wf,1,1
cannolinop,1,1
coatsif,1,1
graciousss,1,1
wi,21,21
wk,5,5
nutriti,15,14
fandom,3,3
wo,3706,3502
wp,13,12
sí,2,2
butterit,6,6
ws,10,10
wt,2,2
wu,3,3
wv,1,1
foodnon,1,1
choic,4344,3872
ww,4,4
weekther,1,1
absentjust,1,1
ofand,2,2
xd,17,15
nevermind,24,23
goodatmospherechorizo,1,1
chois,1,1
fuckbillion,1,1
yorkthi,1,1
xl,4,4
nutrish,1,1
té,1,1
chiquita,3,3
xo,38,32
choir,13,13
xp,2,2
shiiiiizz,1,1
ahhsum,1,1
xs,7,6
yusho,2,2
serviceif,2,2
xx,10,10
sthere,2,2
xy,1,1
foodneg,1,1
sorbetgelato,1,1
plethoraproblem,1,1
flyingthi,1,1
exhibitionist,1,1
ya,394,373
yb,1,1
differentwors,1,1
dragon,29,29
cherriesNUM,1,1
yf,1,1
intricaci,8,8
fandin,1,1
yh,70,49
chode,1,1
yi,5,3
naturalist,2,2
roofbut,1,1
forthwith,1,1
fandid,1,1
yn,1,1
yo,165,153
buttergo,1,1
yr,52,47
frittersgril,1,1
highlyhyp,1,1
yu,13,12
yx,1,1
yy,1,1
serviceoh,1,1
curlyhair,2,2
troopa,1,1
dinerrestaurantth,1,1
goodheart,2,2
pastramithey,1,1
limoncello,41,36
za,67,62
breadwhich,1,1
zd,3,3
ermahgerd,2,2
ze,11,5
zh,1,1
nerderi,1,1
carbaliciouscrunchi,1,1
choco,48,40
beertap,2,2
nonveggi,5,4
lightent,1,1
zo,29,22
chock,60,59
bothcup,1,1
frontandcent,1,1
zz,3,3
saladbuttermilk,1,1
sweetheartnot,1,1
microbrewscool,1,1
giordanosth,1,1
wingswaffl,4,4
breadal,2,2
peppersom,1,1
lestru,1,1
mehbartend,1,1
fliesdisorganizedsom,1,1
snape,1,1
pepperscallop,1,1
breadbi,1,1
michter,6,6
serviceno,2,2
pastramithen,1,1
pastramither,1,1
snapa,1,1
shrugsth,1,1
otherfood,2,2
crustcam,1,1
mushroomNUM,2,2
nowonto,2,2
NUMamsat,1,1
overcarmel,1,1
sweetdecor,1,1
suspect,191,187
ojbf,1,1
dirthahawil,1,1
NUMamsam,1,1
kimichi,6,6
joulep,1,1
omniboyfriend,1,1
institutionplus,1,1
sightpresent,1,1
servicemi,2,2
entendr,7,7
snail,68,58
panda,30,27
effemin,2,2
pielook,1,1
serviceth,33,33
restaurantcrisp,1,1
neglig,16,16
lightest,30,30
breakabl,2,2
panco,2,2
impetus,5,5
visitmor,1,1
graduationth,1,1
prioryou,1,1
panck,1,1
peppersth,7,7
pastramithat,1,1
ubersad,1,1
lukewarmalso,1,1
peppersto,1,1
drymushroom,1,1
pandr,1,1
dishchicago,1,1
pandu,1,1
pandi,9,6
connisseur,1,1
irrespect,1,1
serviceso,1,1
chocolateylowlight,1,1
namemiso,1,1
spicedtoast,1,1
shazamm,1,1
snake,63,57
addictivemi,1,1
sashimither,1,1
bananabrown,1,1
panag,6,5
cajuni,3,3
awfulgross,1,1
nonvegan,34,30
charmingbrunch,1,1
famiiliar,1,1
smackyomama,1,1
choad,1,1
icecreamsandwich,1,1
breaddo,1,1
prelud,10,10
soupoutstand,1,1
foodnew,1,1
exmarin,1,1
plusstart,1,1
bouncerand,1,1
panbf,1,1
rarifi,1,1
partyingdrink,1,1
sushisashimion,1,1
windowmi,1,1
insteadprepar,1,1
underwhelmingth,3,3
asparagusdelici,1,1
foodish,4,4
berkley,3,3
virgil,1,1
watereddown,12,12
virgin,104,101
drinkdislikesth,1,1
starsoveral,4,4
mmmferdi,1,1
yogurtNUM,1,1
outthedoor,6,6
wallpap,54,45
minicocett,1,1
NUMway,6,6
flightless,1,1
ferrari,13,11
moistliverchees,1,1
chedar,1,1
meatarian,1,1
ferraro,1,1
NUMwas,4,4
marrow,660,460
flaunta,3,2
componentrabbit,1,1
gumballheadth,1,1
unengag,1,1
drywhen,1,1
meatballspici,1,1
roseann,3,3
milkfre,1,1
servicecleanyour,1,1
chocolatepass,1,1
durat,40,40
hungoverfootbal,1,1
expedit,50,48
swinger,33,31
mastero,1,1
guiness,42,38
srirapathai,1,1
durad,1,1
burritokoreangenius,1,1
masteri,13,13
giveaway,8,8
expedia,1,1
blintzNUM,1,1
secondfiddl,1,1
crostinitri,1,1
shirtnow,1,1
pitchfork,12,12
whhhhaaaaatttttt,1,1
craziermmmm,1,1
neopalitan,1,1
altogetherth,1,1
giardinierathi,1,1
duhkbokki,1,1
lessthanfavor,1,1
chunkiest,1,1
windowit,2,2
dogfish,53,49
unfishi,1,1
european,227,213
snottiest,2,2
cunther,1,1
omnomnomnom,1,1
biograph,1,1
pizzaboth,1,1
middleupp,1,1
anybodi,2,2
triednext,1,1
moneyyyi,1,1
tooenjoy,1,1
rearsid,1,1
cevichetuna,1,1
ferguson,3,3
blogcheck,1,1
masteredcr,1,1
cheeeeessi,1,1
swingin,17,17
hourtri,1,1
hopfix,1,1
singlemalt,1,1
halfway,266,260
uhhhhhhhhhhh,1,1
steaksteak,1,1
partfri,1,1
heartysyl,1,1
exclect,1,1
owwww,2,2
inject,26,26
cocoarich,1,1
halfwal,1,1
workrel,2,2
guytim,1,1
chedid,1,1
fuego,6,6
elmwood,1,1
boyfriendbewar,1,1
watergood,1,1
monthsari,1,1
tetanus,2,2
minefield,1,1
sumhoisin,1,1
sneez,17,17
viewpretti,1,1
sneer,26,21
sporadicallysha,1,1
goodparmasan,1,1
guacamoletradit,1,1
blarrrrghh,1,1
xdin,1,1
cellarag,1,1
chinois,2,2
nonfri,8,8
antinori,1,1
wowcnncomNUMlivingNUM…congrat,1,1
ooafter,2,2
joemediocrefrog,1,1
thorugh,1,1
nondigest,1,1
cockili,1,1
coffeeteawhateveryou,1,1
conduit,1,1
anyfin,1,1
obligedah,1,1
bombpatata,1,1
underwhelmingmi,1,1
gorbal,1,1
stationth,1,1
bmenu,1,1
sushiprovid,1,1
comparecam,1,1
notsosleek,1,1
barsbal,1,1
promisedyou,1,1
ownercook,2,2
oftdrunken,1,1
stonefruit,2,1
baranow,1,1
marrin,1,1
topcornflak,1,1
inferno,3,3
tabloid,1,1
chefour,1,1
methfac,1,1
burritio,1,1
hourthi,3,3
virgen,2,2
swingth,1,1
tempcab,1,1
sorenon,1,1
nonfus,1,1
earlier,834,815
housebak,3,3
themrefin,1,1
compensatori,1,1
chedda,1,1
sneak,130,127
menusaliv,1,1
alrighthomemad,1,1
classythi,1,1
amazingggggggggggg,2,2
timeservic,3,3
hourtip,1,1
giardinieratop,2,2
insideanyway,1,1
ojth,1,1
snece,1,1
divinethi,1,1
abdomen,1,1
cardcash,1,1
NUMrude,1,1
underwhelmingif,1,1
varietytasti,1,1
lester,1,1
meatmeatbooso,1,1
diameterjust,1,1
trypato,1,1
hothothot,1,1
wowwwww,1,1
dagastino,1,1
mothafizzin,1,1
conduct,27,26
chamango,1,1
cheeseham,1,1
archatz,1,1
mexperi,1,1
perusew,1,1
cointreau,16,15
NUMedibl,1,1
coffinr,1,1
craftmanship,1,1
mercaditotheir,1,1
guysom,1,1
preper,5,5
potatoheavi,1,1
lessen,15,15
ohemeffingge,1,1
lesser,55,55
sweeeeet,3,3
beerlik,1,1
chorizostuf,181,169
omgomgomg,2,2
undergradu,3,3
frontlin,2,2
burgundyeleg,1,1
NUMnormal,1,1
favouritest,1,1
friendlinessservic,1,1
bobbichristinath,1,1
duroc,5,5
semimonth,1,1
meatless,57,52
operandiif,1,1
damnfingerlickin,1,1
combinationwoodfir,1,1
knowservic,1,1
pouttttiiiiinnnnnn,1,1
chefown,30,30
sourand,1,1
apologizedth,1,1
decorcam,1,1
abdomin,2,2
thoughtomatobuffalo,1,1
anykind,2,2
jowlsoft,1,1
archaic,6,6
shriimp,1,1
unnumb,1,1
convict,3,3
ntfuckwithmeoldtim,1,1
fruitcheesenut,1,1
nonbianc,1,1
youmusttrythebreadpud,1,1
brusselstyp,1,1
chinook,3,3
tipyh,1,1
NUMwok,1,1
visitlet,1,1
oooooooooohh,1,1
orderservic,3,3
prepar,4301,3935
julepthi,1,1
charactersweat,1,1
NUMwow,3,3
beanscoffe,1,1
chilidog,4,3
afternoonther,1,1
burgeranoth,2,2
singlehandid,1,1
vealbread,1,1
biblic,3,3
comparisonth,3,3
guessedth,1,1
heidsieck,1,1
cherizoand,1,1
tipso,1,1
goooooddrink,1,1
tipsi,122,121
cheeseguy,1,1
domenica,11,11
prepay,8,8
flavorneptun,2,2
crusthat,1,1
checki,1,1
crusthav,1,1
haalso,1,1
asiagoesqu,1,1
tipsb,2,2
frontlet,1,1
frappacino,1,1
tipto,1,1
areaminus,1,1
chocolatei,2,2
taproom,2,2
jewish,586,428
video,153,141
northwestw,1,1
chocolatec,1,1
lollapallooza,1,1
chocolatey,74,74
deemfair,1,1
tipth,10,10
heatservic,1,1
getbut,1,1
crematoriumthi,1,1
peacado,1,1
injest,3,3
deliciouswood,1,1
almondscepesi,1,1
importedbartend,1,1
clamssear,1,1
filingth,1,1
waitstart,5,5
circul,20,20
perfunctori,19,18
lessno,1,1
bathroomveri,1,1
digger,4,4
hardtoget,1,1
visitlin,1,1
starserv,1,1
NUMwks,1,1
circus,26,23
espangol,1,1
okay,3990,3450
yummyfri,1,1
nonfam,1,1
nonfan,4,4
nonfak,1,1
lesson,141,141
nonfat,6,6
marqui,1,1
yummyfru,2,2
marque,11,10
okai,1,1
badmash,1,1
chris,170,144
okal,2,2
goodawesom,1,1
applelyche,3,3
reincarn,9,8
reconmend,1,1
ninjareflex,1,1
okan,1,1
fewentreesmol,1,1
onequart,3,3
seedier,2,2
kampai,1,1
friendsintheknow,1,1
oystersfli,1,1
reaaall,1,1
flavorprosciutto,1,1
bbqsaucey,1,1
okdo,1,1
honestfood,1,1
customerand,1,1
digggg,1,1
NUMwin,1,1
nougati,1,1
saladhalf,1,1
tidili,2,2
beerlot,1,1
beerlov,4,4
campground,1,1
germian,1,1
presenttri,1,1
whatbefor,1,1
mmmmmburger,1,1
wheeler,2,2
martiniarm,1,1
eveningging,1,1
NUMprivat,1,1
NUMwhi,5,5
customerswhich,1,1
specialprob,1,1
sayler,1,1
beerluk,1,1
cellarth,2,2
picutur,1,1
stationat,1,1
preown,1,1
terribleani,1,1
vulnificus,1,1
nonfer,1,1
obligedth,1,1
okey,2,2
lessso,1,1
convien,3,3
goodchicken,10,10
neverwould,1,1
scrumptousmi,1,1
octopusfanat,1,1
restrospect,1,1
soprotip,1,1
thaistyl,4,4
windowso,1,1
okil,2,2
okif,3,3
lessth,5,5
pickleabl,1,1
reccommen,1,1
windowth,1,1
¡a,1,1
acquiesc,5,5
peoplefood,1,1
barsbut,1,1
giacamo,28,19
fuert,3,2
fusscam,1,1
fondueNUM,1,1
diarrea,1,1
loststyl,1,1
fabgreat,1,1
monstrous,64,62
ehdot,1,1
maidson,1,1
easiestmost,1,1
paneracorn,1,1
surcharg,17,16
medaltodor,1,1
lessboth,1,1
restaurantgo,2,2
¢t,1,1
surprisinglynotthatbad,1,1
barambi,1,1
overbearingpric,1,1
yelpcombizphotoshash…,4,2
byobgood,1,1
stunningoff,1,1
walkofsham,1,1
timeat,1,1
bulgogi,116,91
betwen,1,1
okit,4,4
ibeirico,1,1
victh,1,1
okin,1,1
impeccablebrian,1,1
iteverytim,1,1
troubl,498,488
fronteraluckili,1,1
foodhow,1,1
yumsterssss,1,1
chulada,1,1
insteada,3,3
delishperch,1,1
decentmost,1,1
okmi,2,2
postdrink,13,13
nowaft,2,2
pointsscent,1,1
suhweeet,1,1
patronsyou,1,1
tipgo,1,1
foodhom,1,1
postmidnight,1,1
wingspan,1,1
pepperspig,1,1
disappointhad,1,1
tipif,4,4
honeydewcantaloup,1,1
pepperspic,1,1
jokedlaugh,1,1
mmmhhhh,1,1
restaurantdu,1,1
restaurantdo,2,2
pastorsonoran,1,1
pappi,21,17
bunspricey,1,1
lovelorn,1,1
placeroom,1,1
ponegran,1,1
galang,3,3
eyerolli,1,1
pappa,4,4
convini,2,2
usdessert,1,1
dinnerfish,1,1
hansonladi,1,1
okor,1,1
okok,4,4
meattortilla,1,1
okon,2,2
muchroom,2,2
convinc,503,496
tipal,2,2
passtofu,1,1
diggin,8,8
ofdel,1,1
upwait,1,1
balletof,1,1
tipat,1,1
goooooo,1,1
pffffpark,1,1
dipabl,1,1
starsbenedict,1,1
twistmomofuku,1,1
trough,19,19
middleton,1,1
triesNUM,1,1
kurgan,1,1
chickensausag,7,6
deilcious,1,1
horseback,2,2
catladi,1,1
coyotesa,1,1
countersom,1,1
rosebud,7,7
tipbi,1,1
crimini,40,37
nowait,1,1
tipbr,1,1
codehahahah,1,1
fudgi,1,1
wtipmi,1,1
prenot,1,1
notsoclosest,2,2
kapalua,1,1
univers,163,157
accupunctur,1,1
almostsweet,1,1
restaurantag,1,1
teareggnog,1,1
restaurantar,1,1
vicsm,1,1
crafteak,1,1
restaurantal,5,5
macchiato,18,16
welltodo,4,4
goooood,48,47
spiffi,5,5
properlyattir,1,1
rockabilli,7,7
incompet,49,46
squarefeet,1,1
vicsa,1,1
dentroch,1,1
tipdo,3,3
asperagus,2,2
fleetwood,2,2
superfriend,15,15
univeri,1,1
mousselik,3,3
menuitem,2,2
cursori,5,5
mousselin,1,1
foodhip,1,1
mooshootyp,1,1
jumpstart,2,2
dropper,2,2
usrais,1,1
tipno,1,1
loverstheir,1,1
okso,5,5
chefnot,2,2
chefnow,1,1
lunazul,3,3
compotefin,1,1
followingessex,2,2
kitten,6,6
restaurantor,1,1
espanica,1,1
reviewednev,1,1
pitgreat,1,1
satiateso,1,1
slidersespeci,1,1
awaythi,1,1
swedishgayartsi,1,1
newcastl,9,9
strongbow,10,9
restauranton,4,4
crackalackin,2,2
coutneract,1,1
wipeout,1,1
momentalso,1,1
starseat,1,1
repeatmak,1,1
mustreturn,2,2
restaurantok,1,1
waitermaitr,1,1
sherryth,1,1
NUMpoint,1,1
walltook,1,1
okra,217,179
tippi,4,4
tippl,3,3
revisitingif,1,1
nowand,3,3
demetri,1,1
tskbut,1,1
moderatefood,1,1
yorkchic,1,1
piccadilli,1,1
downingtown,1,1
nondark,1,1
hereth,7,7
seafoodori,1,1
accredit,1,1
obligitori,1,1
­i,2,2
codsweet,1,1
inspeak,1,1
okth,12,11
hamburgeri,1,1
planetth,1,1
wildcaught,2,2
brownish,9,9
restaurantmi,7,7
incompar,25,25
fuddi,1,1
incompat,2,2
hereso,2,2
slizard,1,1
radar,47,46
hamburgesa,3,3
upscalefeel,1,1
neighborhooood,1,1
spoonfight,1,1
oldtimey,14,14
fastpac,15,15
heresi,8,8
tapitio,2,2
radii,1,1
diningif,1,1
droppan,1,1
asianpear,1,1
waitstaff,910,869
awesomepaella,1,1
prenew,1,1
diningin,2,2
handdown,2,2
radin,1,1
radio,51,49
jewellik,1,1
convivi,22,22
undersand,1,1
hereperson,1,1
tipit,3,3
lessal,1,1
truffleinfus,1,1
radic,61,57
finishth,1,1
priceyour,1,1
eveningpart,1,1
delightfor,1,1
galaga,1,1
upwarm,1,1
cookedcostilla,1,1
sanwich,15,14
doorstaff,1,1
polkahol,2,1
creolejambalayagumboflaki,1,1
ddefinit,1,1
mmmmmbaconaft,1,1
stomachspaceworthi,1,1
papya,3,3
pancakesecstasi,1,1
frai,1,1
frak,2,2
hamburgeoi,1,1
fran,31,27
angsti,1,1
frap,1,1
dipand,2,2
galact,2,2
dupri,1,1
housecat,1,1
hatedth,1,1
frat,69,64
pollenta,1,1
rooten,1,1
restaurantin,1,1
sweatingrush,2,1
housecam,1,1
crosssect,5,5
chattanooga,1,1
restaurantit,12,12
undersalt,8,8
tipmi,1,1
NUMpfood,1,1
greatwent,2,2
perfectchicken,1,1
restaurantif,3,3
frouxfroux,1,1
middlethi,1,1
trounc,4,3
finishso,1,1
yuppiesaft,1,1
garlicylemon,1,1
crapreal,1,1
trina,1,1
ofcom,1,1
weeknightNUM,1,1
winsalinea,1,1
foodhav,1,1
lobsterofsham,1,1
deathtrap,1,1
preferenti,7,7
combinationit,2,2
botheri,1,1
trime,1,1
runner,155,142
perfectenjoy,1,1
czech,25,18
graceland,1,1
alyssa,3,3
ketchupyou,1,1
hereit,6,6
messfactor,1,1
hereil,1,1
frau,2,1
hereif,3,3
fray,4,4
spicelov,1,1
nauseousnot,1,1
tring,1,1
chorizobabi,1,1
brisquet,8,7
trini,1,1
oysterseri,1,1
frek,1,1
tripa,1,1
fren,2,2
pelota,6,6
jalapanolac,1,1
fret,48,48
galaxi,6,6
diningon,1,1
actullli,1,1
housecur,12,11
semifirm,1,1
bratswurst,1,1
housecut,2,2
fred,25,24
free,3045,2696
planetmi,1,1
orderingcroqueta,1,1
freg,1,1
rebellion,1,1
limondelici,1,1
carbonnara,10,7
botherw,1,1
finishon,2,2
hilight,2,1
disappointgot,1,1
chicagofact,1,1
sugartldr,1,1
shoudlnt,1,1
tripp,4,4
draank,1,1
burgerssandwich,6,6
afraid,353,342
randomish,1,1
tripe,116,78
cabernethollandais,1,1
tripi,1,1
tripl,198,190
rowclean,1,1
runnin,4,4
restaurantth,53,52
ohmygood,1,1
flakesriojabrais,1,1
olac,1,1
restaurantto,1,1
restuarantcom,2,2
beefdessert,3,3
alyson,1,1
cuchillo,1,1
restaurantsw,1,1
horchataand,1,1
NUMarigato,1,1
complimentdessert,1,1
glimmer,9,9
notesdetail,1,1
eveningday,1,1
customersther,2,2
beermov,1,1
restaurantsi,1,1
everyoneso,1,1
idealgrap,1,1
restaurantso,3,3
heremi,1,1
choicesmoth,1,1
croistini,1,1
frietkot,1,1
strangersth,1,1
fuddruck,4,4
finishmi,1,1
breathtakingto,1,1
inspect,38,37
brisquit,1,1
fastour,1,1
NUMpmstill,2,2
shakerso,1,1
ninjaesqu,1,1
yelpcombizphotosc,7,1
fris,3,3
hostesswaitresspartown,1,1
frit,6,5
medicinether,1,1
guancialeegg,1,1
fastord,1,1
burritos,1,1
fria,2,2
restaurantqu,2,2
ausles,4,4
frie,8,8
frig,18,18
piedeliciousparfaitcould,1,1
kirlian,1,1
disappointhonest,1,1
livedit,1,1
livedin,2,2
cornbreaddelic,1,1
asapNUM,1,1
bourgignon,2,2
dropoff,2,2
carryoutokay,1,1
groupparti,3,3
posibl,1,1
hereon,1,1
trill,1,1
starsdin,1,1
listanyway,3,3
verrrrrri,3,3
lemonbuttermilk,1,1
diningth,6,6
itdisappoint,1,1
inoffens,6,6
dpandi,2,1
olee,1,1
mojav,1,1
rellano,3,3
segundo,2,2
sogritlik,1,1
oldi,10,10
disappointingdessert,2,2
housecon,1,1
frkn,3,3
hotwith,1,1
hereat,1,1
adiantum,1,1
quesadillapass,1,1
hereal,1,1
seiyo,4,4
oldd,1,1
writesayhumm,1,1
charminglynam,1,1
isgreat,1,1
wmiso,1,1
groiwng,1,1
mirador,40,36
ohmygodi,1,1
dropout,1,1
priceytouristi,1,1
olga,5,4
diveyfeel,1,1
trixi,11,11
univent,1,1
alexandria,4,4
quicklynectar,1,1
requir,513,503
costperunitofenjoy,2,1
papay,1,1
groupsnext,1,1
inatmospher,1,1
burritto,12,11
tracker,3,3
lovecherri,1,1
againtonkatsu,1,1
usedtob,1,1
cafecito,3,3
leavingaft,1,1
claimtofam,1,1
wlinguini,1,1
moneyyou,1,1
hamberg,1,1
crustini,7,7
discountth,1,1
fooddewdtumblrcom,1,1
picklebas,1,1
olek,12,12
rollsbread,2,2
rifreakingdicul,1,1
sauseeeeg,1,1
hickoryburgerit,1,1
frou,46,23
vicin,47,47
taketapa,1,1
higherthank,1,1
wminc,2,1
mouthoctopus,1,1
weirdtast,1,1
livedth,1,1
frog,199,153
halfmexican,1,1
meatventur,1,1
froi,9,6
cowgirl,4,4
nephew,40,32
wmint,3,3
fron,1,1
froo,4,2
figthird,1,1
fror,1,1
beeeeeeeeeeeeeeeeeeeeeee,1,1
combinationth,3,3
fortress,3,3
simplebor,1,1
wowwin,1,1
handtowel,1,1
baconpanko,1,1
trite,8,8
immatur,20,20
bulletfind,1,1
trackin,1,1
yuuum,4,4
smelli,59,57
