token,token_count,file_count
satisifi,4,4
bunsth,1,1
ugg,2,2
buhby,1,1
toogood,2,2
nuah,3,2
pseudo,3,3
presentationNUM,1,1
lalthough,1,1
browniewil,1,1
enoughh,1,1
boozey,1,1
chicagodid,1,1
enougha,1,1
bowlscomplimentari,1,1
uhh,10,10
impres,2,2
epicurean,5,5
uhm,4,4
wannabeesloc,1,1
flavorfor,5,5
chipoltl,1,1
biohazardouswastefil,1,1
uhy,1,1
yelpcombizphotosbig…,1,1
cashewsnori,1,1
uic,1,1
consecut,8,8
delicioussoon,1,1
wednesday,305,284
hotel,334,304
waitdo,1,1
wellpour,1,1
rigid,4,4
koreanasian,1,1
nickola,1,1
scandinavianbredf,1,1
uit,1,1
livedwork,1,1
rawfresh,1,1
flapjackspancak,1,1
kenmor,1,1
ahhhh,13,13
right,4478,3836
timbucktu,1,1
oneportup,1,1
choppedpul,1,1
oakwood,3,2
cynic,3,3
waiter,2674,2095
sometimeslet,1,1
ingrid,1,1
multigener,2,2
cholol,1,1
downtownNUM,1,1
consistencycold,1,1
choloc,1,1
bedtim,1,1
permitnow,1,1
flavorfri,1,1
uki,1,1
later,1283,1159
friendscon,1,1
gulpadmit,1,1
syprup,1,1
latel,1,1
peorogi,2,2
NUMgirl,1,1
velveeta,7,6
parcel,1,1
bartop,2,2
barton,1,1
sweetservic,2,2
blinder,5,5
neptun,1189,704
hotat,2,2
crunchyth,1,1
freezer,27,27
nudg,6,6
toyota,1,1
andouill,37,36
nude,2,1
wellport,4,4
interven,1,1
perfectlyoutsid,1,1
occasion,93,91
alton,3,3
writeoff,1,1
woah,14,12
umc,2,2
dimmer,4,4
umi,1,1
pitcherpeach,1,1
michell,7,5
umm,39,39
flapjackarnold,1,1
fooooood,2,2
umw,1,1
coincid,17,17
papparadell,6,5
waitbi,2,2
peppernocini,1,1
madison,12,11
una,2,1
shinanigan,1,1
unc,2,1
une,1,1
annoyingstreet,1,1
aboslut,1,1
uni,406,272
raviolibucatiniso,1,1
nowneg,1,1
nuff,52,51
myselfcoop,1,1
maxwel,83,66
uno,18,15
placecozi,1,1
centenni,3,3
sbux,1,1
bestmiso,1,1
influenc,43,42
delicioussoup,1,1
mmmmwith,1,1
latip,1,1
rackwal,1,1
pitch,22,22
latin,40,34
latim,1,1
shrimphim,1,1
incent,6,6
mahimahi,14,12
starwel,1,1
upa,4,4
manal,1,1
burgersNUM,1,1
latka,8,5
upe,1,1
catfishyea,1,1
manag,1164,935
upi,1,1
plethora,30,30
siamw,1,1
resolutewhen,1,1
upp,1,1
thaisinc,1,1
calmer,3,3
upu,1,1
greekroman,1,1
upy,1,1
contemporarytrendi,1,1
rainysunday,1,1
toucha,1,1
waitmi,2,2
panderia,1,1
thingsthen,1,1
touchi,3,3
nuke,7,7
spicysweet,1,1
commiss,4,4
surround,260,255
bartyp,4,4
topgirl,1,1
vinegarNUM,1,1
ure,1,1
urg,38,37
url,1,1
sashimimayb,1,1
pinkish,6,6
urm,1,1
mandi,4,3
bhutan,1,1
recommendationswith,1,1
flavorfin,1,1
usa,29,29
usc,15,13
usd,2,2
pithi,1,1
usi,2,2
ush,2,2
shavedhead,1,1
incess,5,5
delicioiusli,1,1
perfectand,4,4
sobrieti,3,3
mangi,1,1
mangl,1,1
allyoucaneat,7,7
usu,2,2
ingram,1,1
usw,1,1
eatingdrink,1,1
yumyumyummi,1,1
mostservic,1,1
subconsci,3,3
alter,25,25
eggrol,19,18
grasdo,1,1
mhmmmust,1,1
butternut,83,75
motherearth,1,1
numb,15,15
dishmazatlan,1,1
servergood,1,1
hadlobst,1,1
fanwish,1,1
bloodanoth,1,1
pancakedom,1,1
waitin,1,1
netmi,1,1
thingsthat,1,1
chewwatch,1,1
thingsthai,1,1
waitif,2,2
bailout,1,1
conclusioneat,1,1
enought,1,1
prosgood,1,1
donutsth,2,2
incept,4,4
latininspir,1,1
gumbonon,1,1
thread,7,6
shrimphoi,1,1
gourment,2,2
mango,440,336
bottomlin,7,7
attitudeway,1,1
monterey,5,5
altho,10,10
waitit,6,6
onlyentre,1,1
threat,5,5
NUMtoro,1,1
reviewsaft,1,1
waitstaffbarstaff,1,1
rokuan,1,1
woke,34,34
hindenburg,1,1
aoli,12,10
waitso,3,3
sorrow,3,3
helpsesp,1,1
bullshit,19,18
chapterther,1,1
tangelo,1,1
triedshar,1,1
entreescook,1,1
dumplingsi,1,1
verdictthi,1,1
waitressown,1,1
dumplingsw,1,1
dumplingsr,1,1
fooooooood,1,1
august,34,33
waitto,1,1
impatientmi,1,1
cochonrestaur,1,1
custarddessert,1,1
waitth,19,19
flavorlessth,2,2
afterwardsth,1,1
aokw,1,1
lunchport,1,1
saltin,3,3
uye,4,4
entréebut,1,1
loversyello,1,1
greensroot,1,1
salter,1,1
yummmwent,1,1
konjacit,1,1
scad,3,3
mutlipl,1,1
scan,16,16
driveinn,2,2
nuth,1,1
scam,13,13
nute,1,1
womp,11,6
walkthru,1,1
thyme,21,21
perfectadd,1,1
wolv,1,1
tendergood,2,2
womb,1,1
starvin,3,3
dinerthi,1,1
bother,404,376
rauchbier,2,2
wolf,22,22
onceremov,1,1
lasso,1,1
waitwa,1,1
wold,4,4
whaaaaawnnext,1,1
pomegranatealway,1,1
benedictanyth,1,1
lassi,1,1
hotth,2,2
nusk,3,3
dumplingsc,1,1
lakebeach,1,1
jigg,1,1
dumplingsb,1,1
asakuma,1,1
hotti,7,7
crowdedalway,1,1
raviolicarbonarafor,1,1
micheal,4,1
kohada,5,5
callin,2,2
nurs,10,10
foodmiga,1,1
mamma,9,9
woon,5,5
waitor,23,16
wool,1,1
woodland,1,1
decorcarn,1,1
waitok,2,2
woot,7,6
flavorlesson,1,1
wooo,2,2
woof,1,1
wood,309,283
whateveromakas,1,1
passservic,1,1
wong,2,2
wont,165,161
friedhyp,1,1
bridget,1,1
orlena,1,1
scar,3,3
thyroid,1,1
loveeveryth,1,1
clubbyloung,1,1
omgstil,1,1
committ,1,1
wone,1,1
wond,1,1
twocar,1,1
nessp,1,1
menuspark,1,1
jill,6,4
restauar,2,2
periodthi,1,1
kirala,1,1
wineNUM,1,1
minium,2,2
smokier,4,4
thumbmac,1,1
sushiagen,1,1
delistyl,9,9
gutbust,4,4
beefspastrami,1,1
cubic,1,1
huhand,1,1
enoughtaco,1,1
perfectaft,1,1
friesgreat,2,2
NUMtriton,1,1
threeday,1,1
heavyto,1,1
minith,1,1
nottoolousiana,1,1
wildatmospher,1,1
revolv,12,12
oystershuck,2,2
masochist,2,2
temperaturewis,1,1
revolt,3,3
successsmal,1,1
crabshack,1,1
highprofil,1,1
highenergi,2,2
loooooooooooong,1,1
awardwin,5,4
crocodil,4,3
caribbean,1,1
wellcrisp,1,1
averagetogreat,1,1
wumbo,1,1
val,1,1
van,12,12
aunti,12,11
worn,18,18
worm,9,8
work,2133,1876
vat,14,13
nestl,34,34
cholla,1,1
paninistyl,1,1
deliccccioussss,1,1
pissi,7,7
callth,2,2
peggi,4,3
bourdain,32,29
vay,3,3
waaaayyy,1,1
flavorful,5,5
togetheroveral,1,1
breakneck,2,2
jilt,2,2
namprikh,1,1
mikawaya,4,4
wore,23,22
word,891,828
deliciousfor,5,5
eatblood,1,1
wout,5,5
delighthowev,1,1
wontjust,1,1
hotmi,1,1
snobconnoisseur,1,1
boxthi,1,1
okmeatloaf,1,1
flavorlessif,1,1
woud,1,1
schwimmer,2,2
steingarten,1,1
woul,1,1
aout,1,1
vcs,1,1
runofthemil,6,6
deliciousfri,2,2
queenslang,1,1
alreadyboth,1,1
wsassi,1,1
jinx,3,3
awesomeralso,1,1
woth,1,1
requisit,11,11
visitmayb,1,1
dumplingschili,1,1
polielti,1,1
bakeshop,1,1
hellatouristi,1,1
minion,4,4
jiro,6,5
woww,3,3
wowe,3,3
caldera,1,1
shiitak,3,3
wowa,3,3
boozin,1,1
delicioussoak,1,1
veg,37,35
wowi,4,4
callahead,1,1
antoinett,1,1
mouthoveral,1,1
ver,1,1
mezal,1,1
vet,2,2
vex,4,4
vez,2,1
vey,19,19
unspeak,2,2
stardear,1,1
blobster,1,1
crappiest,7,7
gumboawesomefri,1,1
dólare,1,1
reservationNUM,1,1
lacklusterveri,1,1
closedful,1,1
hotit,3,3
loserjust,1,1
burntveri,1,1
fruityum,1,1
cubbi,1,1
strudellik,1,1
usalthough,2,2
improv,158,154
guerrero,1,1
bogart,1,1
withquit,1,1
arclight,3,2
cuban,68,52
worthavoidingmakingoutwithastrangeratthe­bar,1,1
us…mi,1,1
mayotartar,1,1
vhs,1,1
burihamachi,1,1
sleepili,1,1
recordstor,1,1
neputn,2,1
meatloafbut,1,1
vid,2,1
vic,1,1
scof,4,4
dumplingsmiso,1,1
vie,5,5
catfishw,1,1
breadmeatmustard,1,1
numnum,1,1
faneuil,9,8
vin,1,1
vip,30,26
jive,4,4
subjectif,1,1
slighter,1,1
endpleas,1,1
conundrum,3,3
lifechang,20,19
menupepino,1,1
rompersNUM,1,1
bostonnew,1,1
rolleveryth,1,1
yeeesh,1,1
chickensuch,1,1
boozeth,1,1
nver,2,2
spritz,2,2
slawbygon,1,1
sprite,10,10
curryawesom,1,1
amazinggreat,3,3
accentnot,1,1
sayshay,1,1
dissatisfact,1,1
courseservic,1,1
newer,13,13
verdelik,1,1
earlymillennium,1,1
errrrr,2,2
suuuur,1,1
zeppol,1,1
funnyannoy,1,1
signdoor,1,1
howif,1,1
specia,1,1
alinea,11,11
punchcom,1,1
hilariouslyequip,1,1
sprint,1,1
considerbut,1,1
beefboth,1,1
tidbitmi,1,1
vma,1,1
southeasternstyl,1,1
sprink,1,1
jizz,3,3
specif,225,214
spring,405,343
ghettofabul,1,1
tearapart,1,1
wentnot,1,1
greatoctopus,1,1
useful,1,1
dishroast,1,1
reeeeeeeealli,1,1
speckl,2,2
birdsey,1,1
thatgreat,2,2
vol,1,1
von,3,3
booyah,2,2
voo,2,2
scur,2,2
mexicano,7,7
shakeit,1,1
scum,1,1
tribeca,2,2
andthen,1,1
standoutnay,1,1
billiard,4,4
foodgoodfoodbig,1,1
vow,21,21
righteveryon,1,1
grapefruitamaz,1,1
outmod,1,1
sceneambi,1,1
mexicana,6,6
howev,1,1
gravyladen,1,1
waitthough,1,1
special,3047,2554
environment,2,2
thingsand,1,1
coquett,1,1
microhous,1,1
guacho,1,1
vpr,1,1
tapasizakaya,1,1
joker,2,2
teensi,5,5
delishand,1,1
newmi,1,1
specul,6,6
koufax,1,1
genexcept,1,1
garunte,1,1
negativemediocr,1,1
sushigenth,3,3
guacol,1,1
staffmuch,1,1
fullest,3,3
saidawesom,1,1
halfwork,1,1
bicycl,7,6
specifi,27,26
newli,13,13
gravey,1,1
megacomplex,1,1
windmil,1,1
vri,1,1
goopey,1,1
apologizeth,1,1
shrimpkob,1,1
icrowd,1,1
apet,4,4
perfectanyth,1,1
hisher,13,13
creamnext,2,2
carpent,1,1
lawri,1,1
jokealbacor,1,1
budgetfriend,1,1
panacotta,4,2
friendsfamili,6,6
reintroduc,2,2
sauceoth,1,1
homefriess,1,1
rightnow,1,1
eggsok,1,1
loudashel,2,2
sostaff,1,1
oneshaken,1,1
servicerecept,1,1
cheesiest,1,1
tacospollo,1,1
shopor,1,1
mitzvah,1,1
sprinkl,121,119
fineri,1,1
cravingbeef,1,1
mixpeck,1,1
starvat,7,7
callah,1,1
shopon,1,1
devouredth,1,1
onionsmov,1,1
naziit,1,1
hoursthat,1,1
divejoint,1,1
finest,81,78
finess,8,8
wholehog,1,1
shaketh,2,2
bangin,10,9
eitherkiwi,1,1
loxinfus,1,1
ultramodern,2,2
matzobal,13,11
runway,7,7
blahicki,1,1
photoblog,1,1
lunchesdinn,1,1
eatencaesar,1,1
cleverfunni,1,1
gravit,7,7
waitfor,3,3
baaaad,1,1
pmafter,1,1
decisionsth,1,1
skateboard,2,2
magiano,1,1
nowond,1,1
corkag,113,111
smallish,28,28
pancakey,2,2
synagogu,1,1
touristsbottom,1,1
glooooorious,1,1
themrpm,1,1
catfishb,1,1
strategi,14,14
thourough,1,1
semihyster,1,1
caller,6,4
barsth,1,1
brinyfruitybutteri,1,1
wellbak,1,1
hiatus,6,6
yuuuummm,1,1
nonpretentiousth,1,1
meatneg,1,1
ingood,1,1
summerlik,1,1
conversationthank,1,1
delifood,1,1
pivot,2,2
popNUM,1,1
zealand,4,4
caramellik,1,1
velveti,19,19
brothpickl,1,1
sizeflow,1,1
kreplachey,1,1
waitsord,1,1
shabbysheik,1,1
guacomol,8,8
tenderNUM,3,3
rodgrigo,1,1
bathroomhous,1,1
lavend,11,11
sarcast,20,20
appi,11,11
whizz,1,1
appl,574,467
overcream,1,1
appz,1,1
kitchenful,1,1
ernest,3,2
teabag,2,2
celerif,1,1
appx,2,2
appt,4,3
perfectlomo,1,1
apon,1,1
consensus,37,37
tomatoonioncilantro,1,1
douban,1,1
remaind,26,26
selectiontri,1,1
repriev,3,3
sarcasm,9,8
apro,1,1
rpmehhhhthi,1,1
shimmeri,1,1
proteinth,1,1
gooood,21,21
cakeNUM,2,2
whiti,1,1
whith,1,1
chermoya,1,1
white,1097,979
cakepatti,1,1
soupnext,1,1
delicount,1,1
wellpric,7,7
nontyp,1,1
hookfrench,1,1
imposs,196,193
impost,1,1
thohetero,1,1
whisk,10,9
locationlet,1,1
goooon,1,1
flavorfulchop,1,1
yucki,12,11
gooooo,2,2
physic,39,39
moldth,1,1
NUMamNUMam,1,1
import,389,370
halfheart,2,2
yummmmmlunch,1,1
eyein,1,1
doubtless,2,2
giardanera,1,1
ambiancedecor,4,4
expectar,1,1
farmtot,2,2
velveta,1,1
backyard,18,18
wad,8,8
mapuo,2,1
wag,1,1
wah,5,2
wal,2,2
aural,1,1
wan,2,2
banterw,1,1
war,23,23
wat,4,3
atospher,2,2
lowstar,1,1
way,5062,4286
cosgrov,1,1
wax,33,32
summerlin,3,3
unsmil,3,3
jetson,1,1
beansspic,1,1
ambiancecrowd,1,1
pastagnocchi,1,1
souproma,1,1
itchocol,1,1
saucehighlight,1,1
micehlada,1,1
pineappleupsid,1,1
breakfastbrunch,107,102
kidyou,1,1
goodanyway,1,1
rightnam,1,1
platelunchdinn,1,1
doubli,5,5
cleanromant,1,1
cambianc,1,1
howth,1,1
ribschicken,1,1
apul,1,1
carnitastend,1,1
sauceshort,1,1
kfckorean,1,1
teenag,25,22
blandpumpkin,1,1
ohsowarm,1,1
highlightschicken,1,1
barthi,1,1
dramathat,1,1
soupwould,1,1
sososid,1,1
runaround,2,2
freshlysqueez,1,1
okracajun,1,1
engross,3,3
web,9,9
wee,52,51
wed,125,112
wei,1,1
itchilaquil,1,1
intuit,2,2
wen,2,2
wes,1,1
wer,5,4
weu,1,1
wet,157,146
overpopul,1,1
guacomel,1,1
thingoveral,1,1
benedictand,2,2
bartip,1,1
cornfield,1,1
neohipst,1,1
bbqbuffalobuddhasassymess,1,1
fillerth,1,1
sidei,1,1
sider,2,2
outnev,1,1
wft,1,1
semiheaven,1,1
shitstorm,1,1
ohemge,2,2
homegrandma,1,1
srvice,1,1
textureth,1,1
wgn,1,1
spiceheat,1,1
snacki,2,2
expectif,2,2
amarind,1,1
deirdra,1,1
fullfat,1,1
bbqladen,1,1
wha,4,4
flavorbeef,1,1
oustand,2,2
appetizerour,1,1
shrimpnoth,1,1
whn,2,1
spoteven,1,1
loudplus,1,1
iceburg,1,1
wia,1,1
uptightb,1,1
fillerof,1,1
wig,15,13
wif,2,1
lawel,1,1
newbi,29,29
tangibl,1,1
wil,1,1
win,255,228
newbe,1,1
wit,71,65
dishyou,2,2
barter,1,1
wiz,1,1
waitfish,1,1
menufoodth,1,1
lunchlunch,1,1
firrst,1,1
oyster,3972,1988
twobit,3,3
lomofilet,1,1
fillingbig,1,1
thicknessseason,1,1
parent,215,194
boozewis,1,1
grubcant,1,1
thealbacor,1,1
ordergener,1,1
pickin,3,3
stepfath,2,2
nightclubtook,1,1
bestinclass,2,2
outlet,12,12
prowl,6,6
wks,1,1
gariic,1,1
onenough,1,1
yuuummmyy,1,1
excited,1,1
nevar,1,1
canrecommend,1,1
gariit,1,1
redesign,1,1
smouq,1,1
wll,1,1
prove,119,115
dimona,1,1
feveralso,1,1
rocotta,1,1
NUMnorwegian,1,1
wmi,4,4
phillychees,1,1
sudden,77,73
peopleth,2,2
characterspurpl,1,1
starholi,1,1
embank,1,1
othergreek,1,1
bechamel,3,3
flavorfultamago,1,1
alioli,1,1
sepeci,1,1
homelik,1,1
affili,11,11
wellcon,1,1
wno,3,2
paletteth,1,1
homecookin,2,2
laresid,1,1
unfett,2,2
reapproach,2,2
parfaitgâteau,1,1
traumat,7,7
meatmor,1,1
woa,2,2
oldtym,1,1
woe,4,4
contrapt,4,4
NUMamNUMpm,13,13
wok,37,34
outlin,5,5
firmcrunchi,1,1
woo,25,25
gooooddddca,1,1
won,145,142
chicagobas,1,1
wor,1,1
whick,1,1
wot,1,1
bobtail,3,3
inventionlang,1,1
nvmiss,1,1
ordersoci,1,1
flamthrow,1,1
wpb,1,1
shrimpscallop,1,1
dressingjust,1,1
alleggwhit,1,1
mightili,2,2
fckinglici,1,1
rightonc,1,1
affirm,4,4
mismanag,4,4
foghettabouti,1,1
pagesom,1,1
tgifriday,4,4
culver,14,14
peopleveri,2,2
startth,2,2
smoqu,1617,967
whiff,11,11
wNUM…,1,1
propheci,1,1
smore,40,36
hover,70,64
stilton,2,2
proprietor,8,8
hovel,1,1
peoplesushi,1,1
welldress,2,2
barrio,4,3
feelcochon,1,1
spurlock,1,1
cattycorn,2,2
contrari,38,38
othergreat,1,1
ministrol,1,1
wrs,1,1
nomthat,1,1
withdraw,13,13
chockful,5,5
jkat,1,1
altogeth,42,41
goodspastri,1,1
juliebuddakan,1,1
pickax,1,1
wellpres,4,4
denita,1,1
oconnel,1,1
wantserv,1,1
meatcentr,3,3
wss,1,1
findmi,1,1
laidbackgoodfoodnoattitud,1,1
sonnemhr,1,1
ordonez,1,1
stylecon,1,1
breadstuff,1,1
jewishjournalcomfoodai…,1,1
bricklik,1,1
wtf,106,96
wth,25,25
hotspici,2,2
fodder,1,1
dinnercomplet,1,1
contrast,114,107
lobsterconsumpt,1,1
whitish,2,2
fooddriv,2,2
firstserv,4,4
lobstermonk,1,1
dessertthought,1,1
slowprepar,1,1
runbeef,1,1
wud,1,1
gatortry,1,1
downloc,1,1
gooodw,1,1
whirl,11,11
chandeli,82,81
shotrememb,1,1
wus,1,1
itjust,2,2
wut,1,1
gooodd,1,1
deniro,1,1
bagdamn,1,1
staffown,1,1
goooey,1,1
omnisci,1,1
passoverton,1,1
perfectcol,1,1
hostessintrain,1,1
tendenc,13,13
koreanstyl,8,8
pickey,1,1
onlywel,1,1
taptaco,1,1
adrianna,5,1
picket,1,1
prettymoderngener,1,1
goodbloodi,1,1
reservationsc,1,1
pickel,9,6
reservationsw,1,1
tremendousnow,1,1
ratingwis,1,1
crazycrowdi,1,1
defniit,1,1
sweetflavor,1,1
wellcam,1,1
shirley,1,1
seal,44,43
ecigarett,1,1
sean,4,4
seam,12,12
whini,2,2
overbearingoften,1,1
whine,17,15
reservationth,1,1
vindic,2,2
rightour,2,2
sodaand,1,1
purpos,95,92
findth,1,1
whimp,1,1
embark,6,6
faaavvvorit,1,1
cheesechorizo,1,1
whimh,1,1
denium,1,1
goooie,1,1
droolthey,1,1
buenissimo,1,1
nonethelessmahi,1,1
splendid,15,15
starthi,2,2
seco,1,1
burnish,3,3
commentari,6,6
clevel,1,1
restaurantrestaur,1,1
refreshingth,3,3
mmmmalso,1,1
necessari,111,111
immediat,1,1
clever,31,30
dollhouses,1,1
notesth,2,2
sincerelycarol,1,1
portillosgreat,1,1
horseradish,156,134
forwhich,2,2
nightstim,1,1
refreshingto,1,1
naturelikecam,1,1
seat,6337,4976
gratin,24,20
seap,1,1
wander,127,121
sear,169,144
servein,1,1
mather,1,1
hadlang,1,1
privaci,36,36
bottomridicul,1,1
margherita,10,9
eyebrowaft,1,1
seed,178,169
seee,1,1
evertheir,1,1
seep,8,8
meatmad,1,1
meatmac,1,1
neusk,3,3
seek,57,56
legityou,1,1
loooonnnnnggggg,1,1
seeb,1,1
starter,254,241
interestingnyexperi,1,1
martiniNUM,1,1
yelpcombizphotosjrNUMt…black,1,1
yeeeea,1,1
molest,1,1
sect,1,1
souflet,1,1
seatingcondi,1,1
mouthrussian,1,1
joint,1010,922
chatsworth,1,1
hypercrit,1,1
dialogu,4,4
thoughtless,3,3
nebraska,1,1
somethingjerki,1,1
refreshingon,1,1
aqua,3,3
immediet,1,1
bluecrab,2,1
bellydeliciousfish,1,1
postthsnkgiv,1,1
oldtim,4,4
butterclov,1,1
shhhhhhhitttttttttttttt,1,1
lunchleft,1,1
lunchsandwich,1,1
roomget,1,1
saketini,2,2
fettuccinelov,1,1
choizo,1,1
appertif,1,1
bywat,1,1
seew,10,8
seet,1,1
coleslawthey,1,1
minireview,1,1
oinkster,16,14
oilcomplimentari,1,1
mword,1,1
millionyou,1,1
acoust,29,28
proit,1,1
neeeeed,1,1
pedest,6,6
hearken,1,1
unstopp,4,4
chicagoand,1,1
memorablechow,1,1
aqui,1,1
jaunti,1,1
peiec,1,1
accessori,5,5
segu,1,1
deepen,2,2
opensil,1,1
bruleeth,1,1
smock,1,1
deeper,14,14
dummiescomwileycdadum,1,1
xdi,1,1
deepli,20,20
hmmanyway,1,1
meatshredstendril,1,1
odyssey,4,4
mingon,1,1
longpeopl,1,1
reight,1,1
proof,38,36
tryclam,2,2
tablebar,1,1
revolutionari,2,2
girlful,1,1
contract,5,3
sluggish,10,10
sirresist,1,1
startot,1,1
wellcur,3,3
saidabsolut,1,1
fabric,3,3
seiz,1,1
prope,1,1
triphowev,1,1
splendor,5,5
girlfri,2,2
abuelita,1,1
foodeveri,1,1
tortata,1,1
thatabsolut,1,1
promo,1,1
ownlang,1,1
sema,2,2
separart,1,1
deliciousdrink,2,2
churasco,2,2
outmak,1,1
semi,38,36
outman,1,1
reservationin,1,1
reservationit,1,1
twoall,1,1
sell,203,194
skinnybarheight,1,1
sufferedno,1,1
pickup,104,97
gastrosnob,1,1
emptorit,1,1
alway,9,8
self,126,124
prone,7,7
billneedless,1,1
rellenoamaz,1,1
goodsweet,1,1
serveth,3,3
onion,2134,1718
restarur,1,1
prost,1,1
cuddl,4,4
laval,1,1
xie,4,2
startmi,1,1
seol,5,5
crapshoot,1,1
champagnelik,1,1
sens,342,330
xit,1,1
proud,65,62
xiv,2,2
inexperienc,5,5
deepon,1,1
reservationcr,1,1
nonveg,2,2
chicagoaft,2,2
licketysplit,1,1
stuffedperson,1,1
send,194,183
seng,1,1
serverd,1,1
bizarroworld,1,1
serveri,1,1
tolerategiven,1,1
superslow,1,1
plattera,1,1
worrrrllld,1,1
deepno,1,1
serverw,1,1
saucepan,1,1
woodgril,3,3
prose,2,2
sept,1,1
prosa,1,1
startit,2,2
nutteriesi,1,1
smoke,1166,956
garish,5,5
minusgarag,1,1
douchi,4,4
xlb,2,2
smoki,270,242
transitcon,1,1
harmless,5,5
sandwhichd,1,1
contrair,1,1
flavorist,1,1
onlyw,1,1
changeabl,1,1
sest,1,1
spacious,102,99
arap,1,1
stufftoro,1,1
siamthi,2,2
carcass,2,1
squidink,2,2
sesh,2,2
dicaprio,2,2
arbi,4,4
ifyou,1,1
foodiedarl,1,1
ecstasylac,1,1
chicagoist,1,1
serv,4740,3746
nobrain,6,6
withNUM,1,1
alittl,12,11
chicagoish,1,1
thesefrench,1,1
cheesemayb,1,1
serf,2,2
sera,3,2
nightslid,1,1
outbest,1,1
seri,19,19
waithop,1,1
hourambi,1,1
arab,1,1
fabulousdo,1,1
hintth,1,1
lighta,1,1
recipesoper,1,1
lateroveral,1,1
lukewarmroom,1,1
favoritetaco,1,1
lightn,13,13
poundcrispi,1,1
pervers,4,4
pervert,4,4
chorusno,1,1
kickoff,2,2
bumpi,1,1
pansotti,21,16
katniss,1,1
bumpa,3,1
onlyi,2,2
seth,2,2
chaba,1,1
appetizeron,4,4
arch,4,4
anticipateda,1,1
wrap,389,338
peanutcashew,1,1
cacauat,1,1
noodlescoconut,1,1
bicuspid,1,1
barbecueladen,1,1
fullsleev,1,1
mesmor,2,2
aboutmojito,1,1
layov,9,6
layou,3,3
tío,1,1
menugener,1,1
recomendatino,1,1
­street,1,1
lousyth,1,1
area,2817,2412
crowdedand,1,1
NUMamthey,1,1
bouyant,1,1
napkinsanyway,1,1
NUMamther,1,1
quenell,1,1
success,144,140
choiceNUM,1,1
guilianna,5,5
runnerup,2,2
shreddedchop,1,1
appetizermi,1,1
cookieth,1,1
boozethi,1,1
missedneedless,1,1
peepspsych,1,1
triedstrawberri,1,1
longitudin,1,1
keepsm,1,1
musicglaz,1,1
entreespork,1,1
lenient,1,1
brushett,1,1
uslunch,1,1
ricecauliflowergril,1,1
aussi,1,1
staffdefinit,2,2
beefalongsid,1,1
orgwikikn…but,1,1
sexy,1,1
antisalad,1,1
wellingtonc,1,1
plasticwar,1,1
argu,105,95
sexi,250,214
touchdessert,1,1
saladsmoth,1,1
argh,3,3
freeway,13,12
snackerthi,1,1
warhyp,1,1
defenit,2,1
thintk,1,1
sugarmolass,1,1
thinth,1,1
hintmi,1,1
laquer,1,1
rideth,1,1
vistingliv,1,1
yelpcombizphotosrpNUM…portillo,1,1
enthusiasmth,2,2
meathav,1,1
aria,1,1
dismiss,27,27
picnic,121,111
sidekickshotman,1,1
slamdunk,1,1
homemad,602,560
intrus,18,18
thebig,1,1
quesadillabarbequ,1,1
aris,7,7
yelpopen,1,1
eleventybillion,1,1
despair,4,4
arik,2,1
morimoto,13,12
intrud,3,3
dogthi,2,2
creamwarm,1,1
weekendstot,1,1
diverseyclark,1,1
mason,9,8
postlobst,1,1
onmak,1,1
loyalti,6,6
wellexecut,8,8
sippedup,1,1
fishmaket,1,1
mellowbi,1,1
implor,3,3
panasian,7,7
xxl,1,1
writ,2,2
pastramidelici,2,2
localethes,1,1
ordinarytast,1,1
proseccoNUM,1,1
xxx,1,1
hollywoodit,2,2
nontaco,1,1
yelpcombizphotosblu…,2,1
wellcoat,1,1
arni,3,3
bacteria,3,3
laurenc,1,1
bluehair,2,2
chefselect,1,1
cookiesrugelach,1,1
texasstyl,5,5
xyz,1,1
armi,19,19
bestpul,1,1
palettefriend,1,1
xzi,1,1
caffeinechug,1,1
dilapid,9,9
glidden,4,3
mmmmmtheir,1,1
jaegerbomb,1,1
beNUMof,1,1
governor,4,3
offbeef,1,1
oppositeth,2,2
appetizerth,7,7
mehwhil,1,1
mufffin,1,1
mesmer,11,11
evereverthey,1,1
appetizerto,1,1
tortelini,1,1
implus,1,1
bumbl,2,1
hipstercool,1,1
streetNUM,1,1
goodcaveman,1,1
perfectfyi,1,1
waithuh,1,1
appetizersh,1,1
bankrol,1,1
ricejambalayashrimp,1,1
arro,1,1
tunaamazingthey,1,1
rollylamb,1,1
arri,2,2
pastram,2,2
offbeat,2,2
livedambi,1,1
greenbean,1,1
conduc,20,20
fuendido,1,1
gonowher,1,1
dustit,1,1
wordless,1,1
itaft,5,5
dazzler,1,1
dustin,2,2
onlin,120,113
marsh,5,5
localnonchain,1,1
girlsguy,2,2
milkmarshmallow,1,1
forecast,1,1
alsohowev,1,1
onlypro,1,1
spinachkal,1,1
marri,68,65
unnecessarili,11,11
listtango,1,1
dressingthi,1,1
mexicomango,1,1
legskne,1,1
ladown,1,1
arti,6,6
drunkard,4,4
chase,48,47
accident,61,59
litreal,1,1
chicagoian,2,2
bepotato,1,1
chasm,1,1
blackbird,17,16
tastyr,2,2
tastym,1,1
waybutanyattempttodrawinthetrendyhealth­freak,1,1
crawfish,180,150
yai,1,1
yah,21,17
tastyi,1,1
etiquett,13,13
yak,2,2
yam,25,21
